Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
23/03/2025,Florida Panthers,Pittsburgh Penguins,Florida Panthers,4,3
23/03/2025,St. Louis Blues,Nashville Predators,St. Louis Blues,4,1
24/03/2025,Vegas Golden Knights,Tampa Bay Lightning,Vegas Golden Knights,4,2
24/03/2025,Anaheim Ducks,Carolina Hurricanes,Carolina Hurricanes,2,5
24/03/2025,Los Angeles Kings,Boston Bruins,Los Angeles Kings,7,2
24/03/2025,New Jersey Devils,Vancouver Canucks,Vancouver Canucks,3,4
24/03/2025,New York Islanders,Columbus Blue Jackets,Columbus Blue Jackets,3,4
25/03/2025,Dallas Stars,Minnesota Wild,Dallas Stars,3,0
25/03/2025,Utah Hockey Club,Detroit Red Wings,Detroit Red Wings,1,5
25/03/2025,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,3,2
25/03/2025,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,7,2
25/03/2025,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,6,1
25/03/2025,Carolina Hurricanes,Nashville Predators,Nashville Predators,1,3
26/03/2025,St. Louis Blues,Montréal Canadiens,St. Louis Blues,6,1
26/03/2025,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,1,5
26/03/2025,Winnipeg Jets,Washington Capitals,Winnipeg Jets,3,2
26/03/2025,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,5,2
26/03/2025,Calgary Flames,Seattle Kraken,Calgary Flames,4,3
26/03/2025,Los Angeles Kings,New York Rangers,Los Angeles Kings,3,1
26/03/2025,New York Islanders,Vancouver Canucks,Vancouver Canucks,2,5
26/03/2025,Chicago Blackhawks,New Jersey Devils,New Jersey Devils,3,5
27/03/2025,Edmonton Oilers,Dallas Stars,Dallas Stars,3,4
27/03/2025,Anaheim Ducks,Boston Bruins,Anaheim Ducks,6,2
27/03/2025,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,7,3
27/03/2025,Detroit Red Wings,Ottawa Senators,Ottawa Senators,3,4
27/03/2025,Tampa Bay Lightning,Utah Hockey Club,Tampa Bay Lightning,8,0
27/03/2025,Philadelphia Flyers,Montréal Canadiens,Philadelphia Flyers,6,4
27/03/2025,Minnesota Wild,Washington Capitals,Minnesota Wild,4,2
28/03/2025,Nashville Predators,St. Louis Blues,St. Louis Blues,2,3
28/03/2025,Calgary Flames,Dallas Stars,Dallas Stars,2,5
28/03/2025,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,4,0
28/03/2025,Seattle Kraken,Edmonton Oilers,Seattle Kraken,6,1
28/03/2025,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,6,5
28/03/2025,Florida Panthers,Utah Hockey Club,Florida Panthers,2,1
28/03/2025,Carolina Hurricanes,Montréal Canadiens,Carolina Hurricanes,4,1
28/03/2025,Columbus Blue Jackets,Vancouver Canucks,Columbus Blue Jackets,7,6
29/03/2025,Winnipeg Jets,New Jersey Devils,Winnipeg Jets,4,0
29/03/2025,Chicago Blackhawks,Vegas Golden Knights,Vegas Golden Knights,3,5
29/03/2025,Anaheim Ducks,New York Rangers,Anaheim Ducks,5,4
29/03/2025,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,7,4
29/03/2025,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,5,3
29/03/2025,Colorado Avalanche,St. Louis Blues,St. Louis Blues,1,2
29/03/2025,Minnesota Wild,New Jersey Devils,New Jersey Devils,2,5
29/03/2025,Nashville Predators,Vegas Golden Knights,Vegas Golden Knights,1,3
29/03/2025,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,3,2
29/03/2025,Los Angeles Kings,Toronto Maple Leafs,Toronto Maple Leafs,1,3
30/03/2025,Detroit Red Wings,Boston Bruins,Detroit Red Wings,2,1
30/03/2025,Edmonton Oilers,Calgary Flames,Edmonton Oilers,3,2
30/03/2025,San Jose Sharks,New York Rangers,New York Rangers,1,6
30/03/2025,Seattle Kraken,Dallas Stars,Dallas Stars,1,5
30/03/2025,Florida Panthers,Montréal Canadiens,Montréal Canadiens,2,4
30/03/2025,Washington Capitals,Buffalo Sabres,Buffalo Sabres,5,8
30/03/2025,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,3,1
30/03/2025,Chicago Blackhawks,Utah Hockey Club,Utah Hockey Club,2,5
30/03/2025,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,1,0
30/03/2025,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,6,4
31/03/2025,Anaheim Ducks,Toronto Maple Leafs,Toronto Maple Leafs,2,3
31/03/2025,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,8,1
31/03/2025,New Jersey Devils,Minnesota Wild,New Jersey Devils,3,2
31/03/2025,Philadelphia Flyers,Nashville Predators,Philadelphia Flyers,2,1
01/04/2025,Colorado Avalanche,Calgary Flames,Calgary Flames,2,3
01/04/2025,Seattle Kraken,Dallas Stars,Dallas Stars,1,3
01/04/2025,Boston Bruins,Washington Capitals,Washington Capitals,3,4
01/04/2025,Montréal Canadiens,Florida Panthers,Montréal Canadiens,3,2
01/04/2025,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,2,5
01/04/2025,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,8,4
01/04/2025,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,1,4
02/04/2025,St. Louis Blues,Detroit Red Wings,St. Louis Blues,2,1
02/04/2025,Utah Hockey Club,Calgary Flames,Utah Hockey Club,3,1
02/04/2025,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,2,3
02/04/2025,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,4,3
02/04/2025,Los Angeles Kings,Winnipeg Jets,Los Angeles Kings,4,1
02/04/2025,New York Rangers,Minnesota Wild,New York Rangers,5,4
02/04/2025,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,5,1
02/04/2025,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,3,2
03/04/2025,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,2,3
03/04/2025,Vancouver Canucks,Seattle Kraken,Seattle Kraken,0,5
03/04/2025,Montréal Canadiens,Boston Bruins,Montréal Canadiens,4,1
03/04/2025,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,2,1
03/04/2025,Columbus Blue Jackets,Colorado Avalanche,Colorado Avalanche,3,7
04/04/2025,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,5,4
04/04/2025,Dallas Stars,Nashville Predators,Dallas Stars,5,1
04/04/2025,Utah Hockey Club,Los Angeles Kings,Los Angeles Kings,2,4
04/04/2025,Calgary Flames,Anaheim Ducks,Calgary Flames,4,1
04/04/2025,Vegas Golden Knights,Winnipeg Jets,Winnipeg Jets,0,4
04/04/2025,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,2,3
04/04/2025,Detroit Red Wings,Carolina Hurricanes,Detroit Red Wings,5,3
04/04/2025,Washington Capitals,Chicago Blackhawks,Washington Capitals,5,3
04/04/2025,New York Islanders,Minnesota Wild,New York Islanders,3,1
05/04/2025,New Jersey Devils,New York Rangers,New Jersey Devils,4,0
05/04/2025,Ottawa Senators,Florida Panthers,Ottawa Senators,3,0
05/04/2025,Dallas Stars,Pittsburgh Penguins,Pittsburgh Penguins,3,5
05/04/2025,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,6,2
05/04/2025,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,3,0
05/04/2025,Boston Bruins,Carolina Hurricanes,Boston Bruins,5,1
05/04/2025,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,3,2
05/04/2025,Toronto Maple Leafs,Columbus Blue Jackets,Toronto Maple Leafs,5,0
05/04/2025,Montréal Canadiens,Philadelphia Flyers,Montréal Canadiens,3,2
05/04/2025,St. Louis Blues,Colorado Avalanche,St. Louis Blues,5,4
05/04/2025,Utah Hockey Club,Winnipeg Jets,Utah Hockey Club,4,1
06/04/2025,Calgary Flames,Vegas Golden Knights,Vegas Golden Knights,2,3
06/04/2025,San Jose Sharks,Seattle Kraken,Seattle Kraken,1,5
06/04/2025,New York Islanders,Washington Capitals,New York Islanders,4,1
06/04/2025,Minnesota Wild,Dallas Stars,Minnesota Wild,3,2
06/04/2025,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,4,0
06/04/2025,Detroit Red Wings,Florida Panthers,Detroit Red Wings,2,1
06/04/2025,Buffalo Sabres,Boston Bruins,Buffalo Sabres,6,3
06/04/2025,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,3,1
06/04/2025,Nashville Predators,Montréal Canadiens,Montréal Canadiens,1,2
07/04/2025,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,2,3
07/04/2025,New York Rangers,Tampa Bay Lightning,Tampa Bay Lightning,1,5
07/04/2025,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,3,1
08/04/2025,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,3,2
08/04/2025,Los Angeles Kings,Seattle Kraken,Seattle Kraken,1,2
08/04/2025,San Jose Sharks,Calgary Flames,Calgary Flames,2,3
08/04/2025,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,3,0
08/04/2025,Montréal Canadiens,Detroit Red Wings,Montréal Canadiens,4,1
08/04/2025,Florida Panthers,Toronto Maple Leafs,Florida Panthers,3,1
08/04/2025,New Jersey Devils,Boston Bruins,Boston Bruins,2,7
08/04/2025,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,5,2
08/04/2025,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,5,0
09/04/2025,Nashville Predators,New York Islanders,Nashville Predators,7,6
09/04/2025,Dallas Stars,Vancouver Canucks,Vancouver Canucks,5,6
09/04/2025,Utah Hockey Club,Seattle Kraken,Utah Hockey Club,7,1
09/04/2025,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,3,2
09/04/2025,Tampa Bay Lightning,Toronto Maple Leafs,Toronto Maple Leafs,3,4
09/04/2025,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,5,8
10/04/2025,Minnesota Wild,San Jose Sharks,Minnesota Wild,8,7
10/04/2025,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,4,3
10/04/2025,Anaheim Ducks,Calgary Flames,Anaheim Ducks,4,3
10/04/2025,Boston Bruins,Chicago Blackhawks,Chicago Blackhawks,2,5
10/04/2025,Florida Panthers,Detroit Red Wings,Florida Panthers,4,1
10/04/2025,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,3,2
10/04/2025,Washington Capitals,Carolina Hurricanes,Washington Capitals,5,4
10/04/2025,New York Islanders,New York Rangers,New York Rangers,2,9
11/04/2025,Dallas Stars,Winnipeg Jets,Winnipeg Jets,0,4
11/04/2025,Colorado Avalanche,Vancouver Canucks,Vancouver Canucks,1,4
11/04/2025,Utah Hockey Club,Nashville Predators,Nashville Predators,3,4
11/04/2025,Vegas Golden Knights,Seattle Kraken,Vegas Golden Knights,2,1
11/04/2025,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,6,1
11/04/2025,Ottawa Senators,Montréal Canadiens,Ottawa Senators,5,2
11/04/2025,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,3,4
11/04/2025,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,2,4
12/04/2025,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,4,2
12/04/2025,Calgary Flames,Minnesota Wild,Calgary Flames,4,2
12/04/2025,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,4,3
12/04/2025,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,7,0
12/04/2025,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,7,3
12/04/2025,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,5,4
12/04/2025,Florida Panthers,Buffalo Sabres,Florida Panthers,3,2
12/04/2025,Toronto Maple Leafs,Montréal Canadiens,Toronto Maple Leafs,1,0
12/04/2025,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,4,5
13/04/2025,Dallas Stars,Utah Hockey Club,Utah Hockey Club,3,5
13/04/2025,Vancouver Canucks,Minnesota Wild,Minnesota Wild,2,3
13/04/2025,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,5,3
13/04/2025,Seattle Kraken,St. Louis Blues,Seattle Kraken,4,3
13/04/2025,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,4,3
13/04/2025,New Jersey Devils,New York Islanders,New York Islanders,0,1
13/04/2025,Pittsburgh Penguins,Boston Bruins,Boston Bruins,1,4
13/04/2025,Carolina Hurricanes,Toronto Maple Leafs,Toronto Maple Leafs,1,4
13/04/2025,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,7,4
13/04/2025,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,1,4
13/04/2025,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,1,4
14/04/2025,Calgary Flames,San Jose Sharks,Calgary Flames,5,2
14/04/2025,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,2,4
14/04/2025,Montréal Canadiens,Chicago Blackhawks,Chicago Blackhawks,3,4
14/04/2025,Detroit Red Wings,Dallas Stars,Detroit Red Wings,6,4
14/04/2025,Florida Panthers,New York Rangers,New York Rangers,3,5
15/04/2025,Nashville Predators,Utah Hockey Club,Utah Hockey Club,3,7
15/04/2025,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,0,5
15/04/2025,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,2,1
15/04/2025,Boston Bruins,New Jersey Devils,New Jersey Devils,4,5
15/04/2025,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,0,4
15/04/2025,Ottawa Senators,Chicago Blackhawks,Chicago Blackhawks,3,4
15/04/2025,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,0,3
15/04/2025,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,5,1
15/04/2025,New York Islanders,Washington Capitals,Washington Capitals,1,3
16/04/2025,St. Louis Blues,Utah Hockey Club,St. Louis Blues,6,1
16/04/2025,Minnesota Wild,Anaheim Ducks,Minnesota Wild,3,2
16/04/2025,Calgary Flames,Vegas Golden Knights,Calgary Flames,5,4
16/04/2025,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,5,6
16/04/2025,Montréal Canadiens,Carolina Hurricanes,Montréal Canadiens,4,2
16/04/2025,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,2,1
16/04/2025,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,2,5
17/04/2025,Nashville Predators,Dallas Stars,Nashville Predators,5,1
17/04/2025,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,1,4
17/04/2025,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,0,3
17/04/2025,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,5,4
17/04/2025,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,4,3
17/04/2025,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,7,5
17/04/2025,New York Rangers,Tampa Bay Lightning,New York Rangers,4,0
17/04/2025,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,5,2
17/04/2025,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,6,1
18/04/2025,Los Angeles Kings,Calgary Flames,Calgary Flames,1,5
19/04/2025,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,3,5
19/04/2025,Colorado Avalanche,Dallas Stars,Colorado Avalanche,5,1
20/04/2025,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,1,4
20/04/2025,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,2,6
20/04/2025,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,2,4
21/04/2025,Colorado Avalanche,Dallas Stars,Dallas Stars,3,4
21/04/2025,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,5,6
21/04/2025,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,1,2
21/04/2025,Montreal Canadiens,Washington Capitals,Washington Capitals,2,3
22/04/2025,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,2,3
22/04/2025,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,5,2
22/04/2025,Florida Panthers,Tampa Bay Lightning,Florida Panthers,6,2
22/04/2025,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,1,3
23/04/2025,Dallas Stars,Colorado Avalanche,Dallas Stars,2,1
23/04/2025,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,2,6
23/04/2025,Montreal Canadiens,Washington Capitals,Washington Capitals,1,3
24/04/2025,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,2,5
24/04/2025,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,3,2
24/04/2025,Winnipeg Jets,St. Louis Blues,St. Louis Blues,2,7
24/04/2025,Florida Panthers,Tampa Bay Lightning,Florida Panthers,2,0
25/04/2025,Washington Capitals,Montreal Canadiens,Montreal Canadiens,3,6
25/04/2025,Carolina Hurricanes,New Jersey Devils,New Jersey Devils,2,3
25/04/2025,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,4,7
26/04/2025,Dallas Stars,Colorado Avalanche,Colorado Avalanche,0,4
26/04/2025,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,5,1
26/04/2025,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,4,3
26/04/2025,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,3,4
27/04/2025,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,3,4
27/04/2025,Washington Capitals,Montreal Canadiens,Washington Capitals,5,2
27/04/2025,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,5,2
27/04/2025,Winnipeg Jets,St. Louis Blues,St. Louis Blues,1,5
28/04/2025,Tampa Bay Lightning,Florida Panthers,Florida Panthers,2,4
28/04/2025,Colorado Avalanche,Dallas Stars,Dallas Stars,2,6
29/04/2025,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,4,5
29/04/2025,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,3,1
29/04/2025,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,4,0
29/04/2025,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,2,3
30/04/2025,Florida Panthers,Tampa Bay Lightning,Florida Panthers,6,3
30/04/2025,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,3,5
30/04/2025,Montreal Canadiens,Washington Capitals,Washington Capitals,1,4
01/05/2025,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,4,2
01/05/2025,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,3,2
01/05/2025,Dallas Stars,Colorado Avalanche,Colorado Avalanche,4,7
01/05/2025,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,4,6
02/05/2025,Winnipeg Jets,St. Louis Blues,St. Louis Blues,2,5
03/05/2025,Colorado Avalanche,Dallas Stars,Dallas Stars,2,4
04/05/2025,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,3,4
05/05/2025,Florida Panthers,Toronto Maple Leafs,Toronto Maple Leafs,4,5
06/05/2025,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,4,2
06/05/2025,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,2,1
07/05/2025,Florida Panthers,Toronto Maple Leafs,Toronto Maple Leafs,3,4
07/05/2025,Dallas Stars,Winnipeg Jets,Dallas Stars,3,2
08/05/2025,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,5,4
08/05/2025,Carolina Hurricanes,Washington Capitals,Washington Capitals,1,3
09/05/2025,Toronto Maple Leafs,Florida Panthers,Florida Panthers,4,5
09/05/2025,Dallas Stars,Winnipeg Jets,Winnipeg Jets,0,4
10/05/2025,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,0,4
10/05/2025,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,4,3
11/05/2025,Winnipeg Jets,Dallas Stars,Dallas Stars,2,5
11/05/2025,Toronto Maple Leafs,Florida Panthers,Florida Panthers,0,2
12/05/2025,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,2,5
12/05/2025,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,0,3
13/05/2025,Winnipeg Jets,Dallas Stars,Dallas Stars,1,3
14/05/2025,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,1,0
14/05/2025,Florida Panthers,Toronto Maple Leafs,Florida Panthers,6,1
15/05/2025,Dallas Stars,Winnipeg Jets,Winnipeg Jets,0,4
15/05/2025,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,3,1
16/05/2025,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,2,0
17/05/2025,Winnipeg Jets,Dallas Stars,Dallas Stars,1,2
18/05/2025,Florida Panthers,Toronto Maple Leafs,Florida Panthers,6,1
20/05/2025,Florida Panthers,Carolina Hurricanes,Florida Panthers,5,2
21/05/2025,Edmonton Oilers,Dallas Stars,Dallas Stars,3,6
22/05/2025,Florida Panthers,Carolina Hurricanes,Florida Panthers,5,0
23/05/2025,Edmonton Oilers,Dallas Stars,Edmonton Oilers,3,0
24/05/2025,Carolina Hurricanes,Florida Panthers,Florida Panthers,2,6
25/05/2025,Dallas Stars,Edmonton Oilers,Edmonton Oilers,1,6
26/05/2025,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,3,0
27/05/2025,Dallas Stars,Edmonton Oilers,Edmonton Oilers,1,4
28/05/2025,Florida Panthers,Carolina Hurricanes,Florida Panthers,5,3
29/05/2025,Edmonton Oilers,Dallas Stars,Edmonton Oilers,6,3
04/06/2025,Florida Panthers,Edmonton Oilers,Edmonton Oilers,3,4
06/06/2025,Florida Panthers,Edmonton Oilers,Edmonton Oilers,,
09/06/2025,Edmonton Oilers,Florida Panthers,Florida Panthers,,
12/06/2025,Edmonton Oilers,Florida Panthers,Florida Panthers,,
14/06/2025,Florida Panthers,Edmonton Oilers,Edmonton Oilers,,
17/06/2025,Edmonton Oilers,Florida Panthers,Florida Panthers,,
20/06/2025,Florida Panthers,Edmonton Oilers,Edmonton Oilers,,